canton_id;canton;municipality_id;municipality;registered_voters;cast_ballots;participation_rate;blank_votes;invalid_votes;valid_ballots;yes;no;yes_perc
23;Valais / Wallis;6054;Binn;96;58;60.4;0;0;58;34;24;58.6
23;Valais / Wallis;6056;Ernen;420;257;61.2;0;3;254;121;133;47.6
23;Valais / Wallis;6057;Fiesch;690;412;59.7;3;5;404;208;196;51.5
23;Valais / Wallis;6058;Fieschertal;236;138;58.5;0;0;138;86;52;62.3
23;Valais / Wallis;6061;Lax;225;138;61.3;1;0;137;67;70;48.9
23;Valais / Wallis;6076;Obergoms;506;356;70.4;11;1;344;219;125;63.7
23;Valais / Wallis;6077;Goms;919;573;62.4;5;12;556;279;277;50.2
23;Valais / Wallis;6082;Ayent;2'993;1'986;66.4;30;44;1'912;1'075;837;56.2
23;Valais / Wallis;6083;EvolŠne;1'261;1'023;81.1;7;11;1'005;667;338;66.4
23;Valais / Wallis;6084;H‚r‚mence;1'165;886;76.1;7;10;869;607;262;69.9
23;Valais / Wallis;6087;Saint-Martin (VS);681;503;73.9;5;1;497;309;188;62.2
23;Valais / Wallis;6089;Vex;1'300;863;66.4;11;25;827;507;320;61.3
23;Valais / Wallis;6090;Mont-Noble;867;584;67.4;10;3;571;332;239;58.1
23;Valais / Wallis;6101;Agarn;553;440;79.6;5;5;430;273;157;63.5
23;Valais / Wallis;6102;Albinen;197;142;72.1;3;0;139;84;55;60.4
23;Valais / Wallis;6104;Ergisch;153;132;86.3;0;1;131;93;38;71
23;Valais / Wallis;6109;Inden;75;42;56;0;1;41;22;19;53.7
23;Valais / Wallis;6110;Leuk;2'872;2'064;71.9;17;1;2'046;1'143;903;55.9
23;Valais / Wallis;6111;Leukerbad;763;471;61.7;2;0;469;247;222;52.7
23;Valais / Wallis;6112;Oberems;106;64;60.4;0;4;60;35;25;58.3
23;Valais / Wallis;6113;Salgesch;1'117;898;80.4;5;1;892;533;359;59.8
23;Valais / Wallis;6116;Varen;523;382;73;4;0;378;223;155;59
23;Valais / Wallis;6117;Guttet-Feschel;339;228;67.3;5;1;222;136;86;61.3
23;Valais / Wallis;6118;Gampel-Bratsch;1'483;1'116;75.3;2;4;1'110;639;471;57.6
23;Valais / Wallis;6119;Turtmann-Unterems;819;610;74.5;6;3;601;350;251;58.2
23;Valais / Wallis;6131;Bovernier;608;386;63.5;5;4;377;237;140;62.9
23;Valais / Wallis;6133;Fully;5'733;3'676;64.1;52;61;3'563;2'106;1'457;59.1
23;Valais / Wallis;6134;Is‚rables;651;441;67.7;12;3;426;277;149;65
23;Valais / Wallis;6135;Leytron;2'253;1'530;67.9;27;16;1'487;956;531;64.3
23;Valais / Wallis;6136;Martigny;11'606;6'632;57.1;77;82;6'473;3'692;2'781;57
23;Valais / Wallis;6137;Martigny-Combe;1'632;1'064;65.2;13;8;1'043;588;455;56.4
23;Valais / Wallis;6139;Riddes;1'865;1'163;62.4;7;14;1'142;760;382;66.5
23;Valais / Wallis;6140;Saillon;1'795;1'084;60.4;10;21;1'053;636;417;60.4
23;Valais / Wallis;6141;Saxon;3'462;1'794;51.8;27;29;1'738;1'242;496;71.5
23;Valais / Wallis;6142;Trient;117;72;61.5;1;0;71;41;30;57.7
23;Valais / Wallis;6151;Champ‚ry;864;541;62.6;10;12;519;328;191;63.2
23;Valais / Wallis;6152;Collombey-Muraz;5'615;2'648;47.2;29;33;2'586;1'680;906;65
23;Valais / Wallis;6153;Monthey;9'798;5'078;51.8;62;86;4'930;1'970;2'960;40
23;Valais / Wallis;6154;Port-Valais;2'403;1'240;51.6;19;9;1'212;792;420;65.3
23;Valais / Wallis;6155;Saint-Gingolph;586;324;55.3;3;6;315;222;93;70.5
23;Valais / Wallis;6156;Troistorrents;3'316;1'969;59.4;18;39;1'912;1'264;648;66.1
23;Valais / Wallis;6157;Val-d'Illiez;1'380;836;60.6;9;10;817;592;225;72.5
23;Valais / Wallis;6158;Vionnaz;1'672;1'000;59.8;7;10;983;705;278;71.7
23;Valais / Wallis;6159;Vouvry;2'429;1'219;50.2;4;20;1'195;778;417;65.1
23;Valais / Wallis;6172;Bister;30;18;60;0;0;18;11;7;61.1
23;Valais / Wallis;6173;Bitsch;758;448;59.1;2;1;445;253;192;56.9
23;Valais / Wallis;6177;Grengiols;343;199;58;2;1;196;91;105;46.4
23;Valais / Wallis;6181;Riederalp;313;203;64.9;1;2;200;110;90;55
23;Valais / Wallis;6191;Ausserberg;492;381;77.4;3;0;378;207;171;54.8
23;Valais / Wallis;6192;Blatten;243;197;81.1;4;0;193;118;75;61.1
23;Valais / Wallis;6193;Brchen;603;441;73.1;28;1;412;195;217;47.3
23;Valais / Wallis;6194;Eischoll;368;289;78.5;2;0;287;172;115;59.9
23;Valais / Wallis;6195;Ferden;210;151;71.9;0;0;151;80;71;53
23;Valais / Wallis;6197;Kippel;270;204;75.6;0;0;204;87;117;42.6
23;Valais / Wallis;6198;Niedergesteln;556;379;68.2;1;1;377;222;155;58.9
23;Valais / Wallis;6199;Raron;1'368;912;66.7;9;2;901;507;394;56.3
23;Valais / Wallis;6201;Unterb„ch;354;229;64.7;1;0;228;106;122;46.5
23;Valais / Wallis;6202;Wiler (L”tschen);439;347;79;2;0;345;201;144;58.3
23;Valais / Wallis;6203;M”rel-Filet;511;354;69.3;1;1;352;177;175;50.3
23;Valais / Wallis;6204;Steg-Hohtenn;1'179;878;74.5;4;4;870;490;380;56.3
23;Valais / Wallis;6205;Bettmeralp;338;206;60.9;0;5;201;99;102;49.3
23;Valais / Wallis;6211;Collonges;538;311;57.8;3;6;302;190;112;62.9
23;Valais / Wallis;6212;Dor‚naz;687;456;66.4;15;11;430;291;139;67.7
23;Valais / Wallis;6213;Evionnaz;855;504;58.9;13;1;490;298;192;60.8
23;Valais / Wallis;6214;Finhaut;228;154;67.5;1;4;149;109;40;73.2
23;Valais / Wallis;6215;Massongex;1'240;728;58.7;10;8;710;454;256;63.9
23;Valais / Wallis;6217;Saint-Maurice;2'669;1'551;58.1;21;24;1'506;837;669;55.6
23;Valais / Wallis;6218;Salvan;1'094;713;65.2;11;3;699;404;295;57.8
23;Valais / Wallis;6219;Vernayaz;1'131;718;63.5;12;10;696;432;264;62.1
23;Valais / Wallis;6220;V‚rossaz;539;369;68.5;4;5;360;222;138;61.7
23;Valais / Wallis;6232;Chalais;2'383;1'515;63.6;12;26;1'477;875;602;59.2
23;Valais / Wallis;6235;Chippis;728;516;70.9;13;13;490;279;211;56.9
23;Valais / Wallis;6238;Gr“ne;1'564;1'004;64.2;12;14;978;646;332;66.1
23;Valais / Wallis;6239;Icogne;411;264;64.2;3;2;259;148;111;57.1
23;Valais / Wallis;6240;Lens;2'484;1'619;65.2;21;21;1'577;925;652;58.7
23;Valais / Wallis;6246;Saint-L‚onard;1'658;1'146;69.1;10;15;1'121;690;431;61.6
23;Valais / Wallis;6248;Sierre;9'749;5'803;59.5;60;72;5'671;3'408;2'263;60.1
23;Valais / Wallis;6252;Anniviers;1'858;1'300;70;16;11;1'273;774;499;60.8
23;Valais / Wallis;6253;Crans-Montana;5'649;3'663;64.8;28;83;3'552;2'154;1'398;60.6
23;Valais / Wallis;6254;Noble-Contr‚e;3'168;2'228;70.3;16;53;2'159;1'197;962;55.4
23;Valais / Wallis;6261;Arbaz;971;677;69.7;6;18;653;386;267;59.1
23;Valais / Wallis;6263;Grimisuat;2'386;1'655;69.4;22;43;1'590;844;746;53.1
23;Valais / Wallis;6265;SaviŠse;5'703;4'036;70.8;37;16;3'983;2'476;1'507;62.2
23;Valais / Wallis;6266;Sion;21'268;12'799;60.2;145;138;12'516;6'972;5'544;55.7
23;Valais / Wallis;6267;Veysonnaz;392;267;68.1;3;1;263;153;110;58.2
23;Valais / Wallis;6281;Baltschieder;958;621;64.8;4;5;612;339;273;55.4
23;Valais / Wallis;6282;Eisten;169;120;71;0;0;120;76;44;63.3
23;Valais / Wallis;6283;Embd;233;160;68.7;3;3;154;102;52;66.2
23;Valais / Wallis;6285;Gr„chen;958;541;56.5;2;4;535;271;264;50.7
23;Valais / Wallis;6286;Lalden;490;353;72;4;2;347;196;151;56.5
23;Valais / Wallis;6287;Randa;259;167;64.5;3;1;163;81;82;49.7
23;Valais / Wallis;6288;Saas-Almagell;281;252;89.7;6;0;246;170;76;69.1
23;Valais / Wallis;6289;Saas-Balen;276;243;88;1;0;242;163;79;67.4
23;Valais / Wallis;6290;Saas-Fee;933;679;72.8;4;7;668;294;374;44
23;Valais / Wallis;6291;Saas-Grund;747;608;81.4;5;4;599;371;228;61.9
23;Valais / Wallis;6292;St. Niklaus;1'641;944;57.5;10;5;929;491;438;52.9
23;Valais / Wallis;6293;Stalden (VS);829;576;69.5;4;3;569;318;251;55.9
23;Valais / Wallis;6294;Staldenried;458;358;78.2;1;0;357;181;176;50.7
23;Valais / Wallis;6295;T„sch;480;230;47.9;0;0;230;128;102;55.7
23;Valais / Wallis;6296;T”rbel;407;324;79.6;2;0;322;228;94;70.8
23;Valais / Wallis;6297;Visp;5'057;2'901;57.4;9;20;2'872;1'544;1'328;53.8
23;Valais / Wallis;6298;Visperterminen;1'044;750;71.8;4;0;746;346;400;46.4
23;Valais / Wallis;6299;Zeneggen;211;142;67.3;3;0;139;73;66;52.5
23;Valais / Wallis;6300;Zermatt;2'968;1'546;52.1;10;41;1'495;697;798;46.6
24;Neuchƒtel;6404;Boudry;3'648;1'587;43.5;30;0;1'557;860;697;55.2
24;Neuchƒtel;6408;Cortaillod;3'129;1'504;48.1;35;2;1'467;811;656;55.3
24;Neuchƒtel;6413;Rochefort;1'023;536;52.4;12;0;524;259;265;49.4
24;Neuchƒtel;6416;Milvignes;6'181;3'132;50.7;50;1;3'081;1'575;1'506;51.1
24;Neuchƒtel;6417;La Grande B‚roche;6'051;2'958;48.9;52;3;2'903;1'554;1'349;53.5
24;Neuchƒtel;6421;La Chaux-de-Fonds;22'208;9'120;41.1;142;8;8'970;4'455;4'515;49.7
24;Neuchƒtel;6422;Les Planchettes;156;79;50.6;0;0;79;43;36;54.4
24;Neuchƒtel;6423;La Sagne;912;419;45.9;5;0;414;248;166;59.9
24;Neuchƒtel;6432;La Br‚vine;527;279;52.9;1;0;278;194;84;69.8
24;Neuchƒtel;6433;Brot-Plamboz;212;124;58.5;1;0;123;89;34;72.4
24;Neuchƒtel;6434;Le Cerneux-P‚quignot;275;148;53.8;1;0;147;97;50;66
24;Neuchƒtel;6435;La Chaux-du-Milieu;387;221;57.1;6;0;215;113;102;52.6
24;Neuchƒtel;6436;Le Locle;7'100;2'944;41.5;42;0;2'902;1'735;1'167;59.8
24;Neuchƒtel;6437;Les Ponts-de-Martel;979;477;48.7;11;1;465;314;151;67.5
24;Neuchƒtel;6451;Cornaux;1'024;473;46.2;7;0;466;294;172;63.1
24;Neuchƒtel;6452;Cressier (NE);1'178;599;50.8;11;0;588;343;245;58.3
24;Neuchƒtel;6453;Enges;193;114;59.1;3;0;111;54;57;48.6
24;Neuchƒtel;6454;Hauterive (NE);1'681;915;54.4;9;0;906;454;452;50.1
24;Neuchƒtel;6455;Le Landeron;3'134;1'584;50.5;30;3;1'551;886;665;57.1
24;Neuchƒtel;6456;LigniŠres;697;330;47.3;3;0;327;178;149;54.4
24;Neuchƒtel;6458;Neuchƒtel;26'839;12'592;46.9;207;13;12'372;5'434;6'938;43.9
24;Neuchƒtel;6459;Saint-Blaise;2'229;1'180;52.9;19;1;1'160;522;638;45
24;Neuchƒtel;6461;La TŠne;3'185;1'487;46.7;29;1;1'457;810;647;55.6
24;Neuchƒtel;6487;Val-de-Ruz;11'671;5'454;46.7;89;2;5'363;2'965;2'398;55.3
24;Neuchƒtel;6504;La C“te-aux-F‚es;391;205;52.4;1;0;204;152;52;74.5
24;Neuchƒtel;6511;Les VerriŠres;553;205;37.1;1;0;204;138;66;67.6
24;Neuchƒtel;6512;Val-de-Travers;7'598;3'122;41.1;60;1;3'061;1'893;1'168;61.8
25;GenŠve;6601;Aire-la-Ville;738;494;66.9;8;0;486;276;210;56.8
25;GenŠve;6602;AniŠres;1'302;855;65.7;42;1;812;417;395;51.4
25;GenŠve;6603;Avully;1'100;582;52.9;15;0;567;307;260;54.1
25;GenŠve;6604;Avusy;1'002;671;67;23;0;648;342;306;52.8
25;GenŠve;6605;Bardonnex;1'464;883;60.3;58;0;825;470;355;57
25;GenŠve;6606;Bellevue;1'666;961;57.7;17;2;942;460;482;48.8
25;GenŠve;6607;Bernex;6'348;3'816;60.1;92;0;3'724;1'903;1'821;51.1
25;GenŠve;6608;Carouge (GE);11'309;6'086;53.8;124;6;5'956;2'587;3'369;43.4
25;GenŠve;6609;Cartigny;607;417;68.7;12;0;405;185;220;45.7
25;GenŠve;6610;C‚ligny;409;254;62.1;3;0;251;111;140;44.2
25;GenŠve;6611;Chancy;959;510;53.2;9;0;501;265;236;52.9
25;GenŠve;6612;Chˆne-Bougeries;6'574;3'847;58.5;61;1;3'785;1'843;1'942;48.7
25;GenŠve;6613;Chˆne-Bourg;4'391;2'381;54.2;126;0;2'255;1'165;1'090;51.7
25;GenŠve;6614;Choulex;742;472;63.6;19;0;453;230;223;50.8
25;GenŠve;6615;Collex-Bossy;892;570;63.9;15;1;554;241;313;43.5
25;GenŠve;6616;Collonge-Bellerive;4'735;3'021;63.8;50;1;2'970;1'494;1'476;50.3
25;GenŠve;6617;Cologny;3'000;1'827;60.9;36;1;1'790;934;856;52.2
25;GenŠve;6618;Confignon;2'981;1'859;62.4;44;2;1'813;849;964;46.8
25;GenŠve;6619;Corsier (GE);1'264;780;61.7;11;1;768;418;350;54.4
25;GenŠve;6620;Dardagny;1'030;580;56.3;21;0;559;298;261;53.3
25;GenŠve;6621;GenŠve;85'999;47'634;55.4;1'203;30;46'401;20'782;25'619;44.8
25;GenŠve;6622;Genthod;1'538;953;62;14;0;939;501;438;53.4
25;GenŠve;6623;Le Grand-Saconnex;5'529;2'956;53.5;64;1;2'891;1'346;1'545;46.6
25;GenŠve;6624;Gy;313;206;65.8;3;0;203;93;110;45.8
25;GenŠve;6625;Hermance;601;374;62.2;8;0;366;173;193;47.3
25;GenŠve;6626;Jussy;793;486;61.3;1;0;485;270;215;55.7
25;GenŠve;6627;Laconnex;495;335;67.7;10;0;325;167;158;51.4
25;GenŠve;6628;Lancy;17'049;8'751;51.3;161;0;8'590;4'298;4'292;50
25;GenŠve;6629;Meinier;1'335;847;63.4;16;0;831;444;387;53.4
25;GenŠve;6630;Meyrin;11'357;5'633;49.6;99;2;5'532;2'955;2'577;53.4
25;GenŠve;6631;Onex;9'613;4'945;51.4;124;6;4'815;2'607;2'208;54.1
25;GenŠve;6632;Perly-Certoux;1'851;1'011;54.6;24;1;986;553;433;56.1
25;GenŠve;6633;Plan-les-Ouates;6'375;3'711;58.2;73;2;3'636;1'816;1'820;49.9
25;GenŠve;6634;Pregny-Chamb‚sy;1'496;930;62.2;12;0;918;441;477;48
25;GenŠve;6635;Presinge;455;283;62.2;4;0;279;144;135;51.6
25;GenŠve;6636;Puplinge;1'486;907;61;13;0;894;472;422;52.8
25;GenŠve;6637;Russin;325;231;71.1;5;0;226;121;105;53.5
25;GenŠve;6638;Satigny;2'359;1'409;59.7;40;0;1'369;724;645;52.9
25;GenŠve;6639;Soral;627;390;62.2;17;2;371;188;183;50.7
25;GenŠve;6640;Th“nex;7'642;4'200;55;79;6;4'115;2'189;1'926;53.2
25;GenŠve;6641;Troinex;1'580;1'042;65.9;12;1;1'029;462;567;44.9
25;GenŠve;6642;Vandoeuvres;1'527;996;65.2;22;0;974;505;469;51.8
25;GenŠve;6643;Vernier;15'226;7'415;48.7;139;2;7'274;3'903;3'371;53.7
25;GenŠve;6644;Versoix;6'095;3'219;52.8;66;2;3'151;1'565;1'586;49.7
25;GenŠve;6645;Veyrier;6'740;4'079;60.5;76;2;4'001;1'960;2'041;49
26;Jura;6702;Bo‚court;712;321;45.1;3;3;315;188;127;59.7
26;Jura;6703;Bourrignon;246;123;50;4;0;119;73;46;61.3
26;Jura;6704;Chƒtillon (JU);347;172;49.6;2;3;167;106;61;63.5
26;Jura;6706;Courchapoix;340;141;41.5;3;0;138;90;48;65.2
26;Jura;6708;Courrendlin;2'249;968;43;14;21;933;598;335;64.1
26;Jura;6709;Courroux;2'337;1'021;43.7;9;13;999;642;357;64.3
26;Jura;6710;Court‚telle;1'848;806;43.6;8;4;794;477;317;60.1
26;Jura;6711;Del‚mont;7'629;3'491;45.8;45;24;3'422;1'802;1'620;52.7
26;Jura;6712;Develier;963;436;45.3;3;0;433;279;154;64.4
26;Jura;6713;Ederswiler;98;42;42.9;1;0;41;34;7;82.9
26;Jura;6715;Mervelier;427;209;48.9;6;0;203;110;93;54.2
26;Jura;6716;Mettembert;83;59;71.1;1;0;58;36;22;62.1
26;Jura;6718;Movelier;334;143;42.8;0;0;143;104;39;72.7
26;Jura;6719;Pleigne;316;159;50.3;0;1;158;116;42;73.4
26;Jura;6721;Rossemaison;512;282;55.1;1;1;280;155;125;55.4
26;Jura;6722;Saulcy;204;97;47.5;2;0;95;66;29;69.5
26;Jura;6724;SoyhiŠres;327;136;41.6;2;1;133;100;33;75.2
26;Jura;6729;Haute-Sorne;5'081;2'204;43.4;34;2;2'168;1'307;861;60.3
26;Jura;6730;Val Terbi;2'459;1'083;44;11;0;1'072;677;395;63.2
26;Jura;6741;Le B‚mont (JU);294;128;43.5;2;0;126;80;46;63.5
26;Jura;6742;Les Bois;972;385;39.6;6;0;379;196;183;51.7
26;Jura;6743;Les Breuleux;1'100;539;49;11;1;527;292;235;55.4
26;Jura;6744;La Chaux-des-Breuleux;86;48;55.8;2;0;46;23;23;50
26;Jura;6745;Les Enfers;122;71;58.2;0;0;71;33;38;46.5
26;Jura;6748;Les Genevez (JU);428;188;43.9;3;0;185;101;84;54.6
26;Jura;6750;Lajoux (JU);554;254;45.8;8;0;246;116;130;47.2
26;Jura;6751;Montfaucon;456;221;48.5;5;2;214;127;87;59.3
26;Jura;6753;Muriaux;440;208;47.3;4;1;203;112;91;55.2
26;Jura;6754;Le Noirmont;1'370;677;49.4;11;0;666;385;281;57.8
26;Jura;6757;Saignel‚gier;2'039;617;30.3;13;9;595;288;307;48.4
26;Jura;6758;Saint-Brais;191;95;49.7;3;0;92;57;35;62
26;Jura;6759;Soubey;135;43;31.9;0;0;43;33;10;76.7
26;Jura;6771;Alle;1'405;598;42.6;5;0;593;410;183;69.1
26;Jura;6773;Beurnev‚sin;110;45;40.9;1;0;44;33;11;75
26;Jura;6774;Boncourt;996;429;43.1;3;0;426;290;136;68.1
26;Jura;6775;Bonfol;607;248;40.9;3;3;242;167;75;69
26;Jura;6778;Bure;571;259;45.4;5;0;254;194;60;76.4
26;Jura;6781;Coeuve;572;259;45.3;2;0;257;175;82;68.1
26;Jura;6782;Cornol;819;321;39.2;2;1;318;212;106;66.7
26;Jura;6783;Courchavon;240;121;50.4;1;0;120;81;39;67.5
26;Jura;6784;Courgenay;1'765;713;40.4;4;1;708;463;245;65.4
26;Jura;6785;Courtedoux;584;267;45.7;3;0;264;175;89;66.3
26;Jura;6787;Damphreux;152;84;55.3;0;0;84;60;24;71.4
26;Jura;6789;Fahy;293;146;49.8;0;0;146;110;36;75.3
26;Jura;6790;Fontenais;1'296;570;44;14;1;555;329;226;59.3
26;Jura;6792;Grandfontaine;332;146;44;3;0;143;97;46;67.8
26;Jura;6793;Lugnez;146;65;44.5;0;0;65;43;22;66.2
26;Jura;6800;Porrentruy;4'604;2'038;44.3;22;4;2'012;1'146;866;57
26;Jura;6806;Vendlincourt;498;249;50;4;0;245;170;75;69.4
26;Jura;6807;Basse-Allaine;954;396;41.5;5;2;389;283;106;72.8
26;Jura;6808;Clos du Doubs;1'097;440;40.1;13;0;427;256;171;60
26;Jura;6809;Haute-Ajoie;1'003;469;46.8;5;2;462;305;157;66
26;Jura;6810;La Baroche;961;427;44.4;7;0;420;292;128;69.5
1;Zrich;9010;ZH-Ausland-CH;31'430;7'249;23.1;40;7;7'202;3'024;4'178;42
3;Luzern;9030;LU-Ausland-CH;5'656;1'506;26.6;6;51;1'449;636;813;43.9
4;Uri;9040;UR-Ausland-CH;480;147;30.6;0;0;147;72;75;49
10;Fribourg / Freiburg;9100;FR-CH de l'‚tranger;6'973;2'120;30.4;15;5;2'100;1'213;887;57.8
12;Basel-Stadt;9120;BS-Ausland-CH;9'138;2'365;25.9;17;3;2'345;1'032;1'313;44
16;Appenzell Innerrhoden;9160;AI-Ausland-CH;493;96;19.5;0;1;95;44;51;46.3
17;St. Gallen;9170;SG-Ausland-CH;9'484;2'559;27;12;0;2'547;1'344;1'203;52.8
19;Aargau;9190;AG-Ausland-CH;11'100;2'443;22;15;2;2'426;1'175;1'251;48.4
20;Thurgau;9200;TG-Ausland-CH;4'274;1'125;26.3;3;18;1'104;572;532;51.8
22;Vaud;9220;VD-CH de l'‚tranger;21'101;5'726;27.1;49;4;5'673;2'944;2'729;51.9
23;Valais / Wallis;9230;VS-CH de l'‚tranger;6'654;1'660;24.9;13;97;1'550;824;726;53.2
25;GenŠve;9250;GE-CH de l'‚tranger;29'530;8'717;29.5;119;7;8'591;4'339;4'252;50.5
